id,sex,race_ethnicity
54465,male,other_non_hispanic
54466,male,hispanic
54467,female,white_non_hispanic
54468,female,white_non_hispanic
54469,male,black_non_hispanic
54470,male,white_non_hispanic
54471,male,hispanic
54472,male,white_non_hispanic
54473,female,white_non_hispanic
54474,male,white_non_hispanic
54475,female,other_non_hispanic
54476,female,white_non_hispanic
54477,female,white_non_hispanic
54478,female,white_non_hispanic
54479,male,white_non_hispanic
54480,female,white_non_hispanic
54481,female,white_non_hispanic
54482,male,hispanic
54483,female,white_non_hispanic
54484,male,hispanic
54485,female,white_non_hispanic
54486,male,black_non_hispanic
54487,female,white_non_hispanic
54488,male,white_non_hispanic
54489,male,hispanic
54490,female,black_non_hispanic
54491,female,black_non_hispanic
54492,male,white_non_hispanic
54493,female,white_non_hispanic
54494,female,white_non_hispanic
54495,male,white_non_hispanic
54496,male,white_non_hispanic
54497,male,white_non_hispanic
54498,male,white_non_hispanic
54499,female,hispanic
54500,male,black_non_hispanic
54501,male,white_non_hispanic
54502,female,white_non_hispanic
54503,female,white_non_hispanic
54504,female,white_non_hispanic
54505,male,hispanic
54506,female,white_non_hispanic
54507,male,hispanic
54508,female,white_non_hispanic
54509,male,other_non_hispanic
54510,male,white_non_hispanic
54511,female,white_non_hispanic
54512,female,hispanic
54513,male,white_non_hispanic
54514,female,white_non_hispanic
54515,male,other_non_hispanic
54516,male,white_non_hispanic
54517,female,hispanic
54518,male,white_non_hispanic
54519,female,other_non_hispanic
54520,male,hispanic
54521,female,white_non_hispanic
54522,male,white_non_hispanic
54523,female,white_non_hispanic
54524,male,hispanic
54525,female,other_non_hispanic
54526,male,white_non_hispanic
54527,male,white_non_hispanic
54528,male,white_non_hispanic
54529,female,black_non_hispanic
54530,female,black_non_hispanic
54531,male,hispanic
54532,female,other_non_hispanic
54533,male,white_non_hispanic
54534,male,white_non_hispanic
54535,male,white_non_hispanic
54536,male,white_non_hispanic
54537,female,white_non_hispanic
54538,male,white_non_hispanic
54539,female,other_non_hispanic
54540,male,white_non_hispanic
54541,female,white_non_hispanic
54542,female,white_non_hispanic
54543,female,white_non_hispanic
54544,female,white_non_hispanic
54545,male,other_non_hispanic
54546,female,white_non_hispanic
54547,female,white_non_hispanic
54548,male,white_non_hispanic
54549,male,hispanic
54550,female,white_non_hispanic
54551,female,hispanic
54552,female,hispanic
54553,female,other_non_hispanic
54554,male,white_non_hispanic
54555,female,hispanic
54556,male,white_non_hispanic
54557,male,hispanic
54558,male,black_non_hispanic
54559,male,white_non_hispanic
54560,male,white_non_hispanic
54561,female,white_non_hispanic
54562,male,white_non_hispanic
54563,male,white_non_hispanic
54564,female,white_non_hispanic
54565,female,white_non_hispanic
54566,female,hispanic
54567,male,white_non_hispanic
54568,female,other_non_hispanic
54569,male,white_non_hispanic
54570,male,other_non_hispanic
54571,female,other_non_hispanic
54572,male,white_non_hispanic
54573,male,white_non_hispanic
54574,male,white_non_hispanic
54575,male,black_non_hispanic
54576,male,white_non_hispanic
54577,male,white_non_hispanic
54578,female,white_non_hispanic
54579,male,black_non_hispanic
54580,female,white_non_hispanic
54581,male,white_non_hispanic
54582,male,black_non_hispanic
54583,female,white_non_hispanic
54584,male,white_non_hispanic
54585,male,white_non_hispanic
54586,male,other_non_hispanic
54587,female,hispanic
54588,male,white_non_hispanic
54589,male,white_non_hispanic
54590,female,black_non_hispanic
54591,male,black_non_hispanic
54592,male,hispanic
54593,female,white_non_hispanic
54594,female,white_non_hispanic
54595,female,white_non_hispanic
54596,female,black_non_hispanic
54597,male,hispanic
54598,female,white_non_hispanic
54599,female,white_non_hispanic
54600,female,other_non_hispanic
54601,male,white_non_hispanic
54602,male,white_non_hispanic
54603,male,black_non_hispanic
54604,female,white_non_hispanic
54605,male,white_non_hispanic
54606,male,white_non_hispanic
54607,male,white_non_hispanic
54608,female,hispanic
54609,female,white_non_hispanic
54610,female,hispanic
54611,female,other_non_hispanic
54612,male,black_non_hispanic
54613,male,white_non_hispanic
54614,male,black_non_hispanic
54615,male,hispanic
54616,male,white_non_hispanic
54617,male,white_non_hispanic
54618,male,hispanic
54619,male,white_non_hispanic
54620,female,hispanic
54621,male,white_non_hispanic
54622,male,hispanic
54623,male,white_non_hispanic
54624,male,hispanic
54625,male,black_non_hispanic
54626,male,white_non_hispanic
54627,female,white_non_hispanic
54628,female,other_non_hispanic
54629,female,hispanic
54630,female,hispanic
54631,female,other_non_hispanic
54632,female,white_non_hispanic
54633,female,other_non_hispanic
54634,female,hispanic
54635,female,white_non_hispanic
54636,male,white_non_hispanic
54637,male,white_non_hispanic
54638,female,black_non_hispanic
54639,male,white_non_hispanic
54640,male,white_non_hispanic
54641,male,white_non_hispanic
54642,female,white_non_hispanic
54643,female,black_non_hispanic
54644,female,hispanic
54645,male,hispanic
54646,male,hispanic
54647,female,white_non_hispanic
54648,female,hispanic
54649,male,white_non_hispanic
54650,female,white_non_hispanic
54651,female,other_non_hispanic
54652,male,white_non_hispanic
54653,male,black_non_hispanic
54654,male,white_non_hispanic
54655,female,hispanic
54656,male,hispanic
54657,female,white_non_hispanic
54658,male,white_non_hispanic
54659,female,white_non_hispanic
54660,female,hispanic
54661,female,white_non_hispanic
54662,male,white_non_hispanic
54663,female,white_non_hispanic
54664,female,black_non_hispanic
54665,female,white_non_hispanic
54666,male,white_non_hispanic
54667,male,white_non_hispanic
54668,male,white_non_hispanic
54669,female,white_non_hispanic
54670,female,white_non_hispanic
54671,male,black_non_hispanic
54672,female,white_non_hispanic
54673,female,white_non_hispanic
54674,male,white_non_hispanic
54675,male,white_non_hispanic
54676,male,hispanic
54677,male,black_non_hispanic
54678,male,white_non_hispanic
54679,male,white_non_hispanic
54680,male,white_non_hispanic
54681,male,white_non_hispanic
54682,male,white_non_hispanic
54683,female,white_non_hispanic
54684,female,black_non_hispanic
54685,female,white_non_hispanic
54686,female,black_non_hispanic
54687,male,white_non_hispanic
54688,female,white_non_hispanic
54689,male,black_non_hispanic
54690,male,white_non_hispanic
54691,female,white_non_hispanic
54692,female,white_non_hispanic
54693,female,white_non_hispanic
54694,male,black_non_hispanic
54695,female,white_non_hispanic
54696,female,white_non_hispanic
54697,male,white_non_hispanic
54698,male,white_non_hispanic
54699,female,black_non_hispanic
54700,male,white_non_hispanic
54701,male,white_non_hispanic
54702,male,white_non_hispanic
54703,female,white_non_hispanic
54704,female,hispanic
54705,female,hispanic
54706,male,hispanic
54707,female,white_non_hispanic
54708,female,white_non_hispanic
54709,female,other_non_hispanic
54710,male,white_non_hispanic
54711,female,white_non_hispanic
54712,female,white_non_hispanic
54713,male,white_non_hispanic
54714,male,white_non_hispanic
54715,male,white_non_hispanic
54716,male,white_non_hispanic
54717,male,black_non_hispanic
54718,female,white_non_hispanic
54719,male,white_non_hispanic
54720,male,other_non_hispanic
54721,female,black_non_hispanic
54722,female,white_non_hispanic
54723,male,white_non_hispanic
54724,female,hispanic
54725,female,white_non_hispanic
54726,male,other_non_hispanic
54727,female,white_non_hispanic
54728,male,white_non_hispanic
54729,female,white_non_hispanic
54730,male,white_non_hispanic
54731,male,hispanic
54732,female,other_non_hispanic
54733,male,white_non_hispanic
54734,female,white_non_hispanic
54735,male,white_non_hispanic
54736,female,white_non_hispanic
54737,male,white_non_hispanic
54738,female,white_non_hispanic
54739,male,white_non_hispanic
54740,female,hispanic
54741,male,white_non_hispanic
54742,male,white_non_hispanic
54743,male,hispanic
54744,female,white_non_hispanic
54745,female,hispanic
54746,female,hispanic
54747,female,white_non_hispanic
54748,female,black_non_hispanic
54749,male,white_non_hispanic
54750,male,hispanic
54751,male,black_non_hispanic
54752,female,white_non_hispanic
54753,male,white_non_hispanic
54754,male,black_non_hispanic
54755,male,hispanic
54756,female,black_non_hispanic
54757,female,hispanic
54758,male,white_non_hispanic
54759,male,white_non_hispanic
54760,female,white_non_hispanic
54761,male,other_non_hispanic
54762,female,hispanic
54763,female,other_non_hispanic
54764,male,white_non_hispanic
54765,female,white_non_hispanic
54766,female,white_non_hispanic
54767,female,hispanic
54768,male,white_non_hispanic
54769,male,white_non_hispanic
54770,female,white_non_hispanic
54771,male,white_non_hispanic
54772,male,black_non_hispanic
54773,female,white_non_hispanic
54774,male,white_non_hispanic
54775,female,white_non_hispanic
54776,female,white_non_hispanic
54777,male,black_non_hispanic
54778,male,white_non_hispanic
54779,female,white_non_hispanic
54780,female,other_non_hispanic
54781,male,white_non_hispanic
54782,male,hispanic
54783,female,hispanic
54784,male,hispanic
54785,female,white_non_hispanic
54786,male,other_non_hispanic
54787,male,white_non_hispanic
54788,female,white_non_hispanic
54789,female,white_non_hispanic
54790,male,black_non_hispanic
54791,male,white_non_hispanic
54792,female,white_non_hispanic
54793,male,other_non_hispanic
54794,female,hispanic
54795,female,other_non_hispanic
54796,female,white_non_hispanic
54797,male,white_non_hispanic
54798,male,hispanic
54799,female,white_non_hispanic
54800,female,white_non_hispanic
54801,male,white_non_hispanic
54802,male,white_non_hispanic
54803,male,white_non_hispanic
54804,male,white_non_hispanic
54805,male,white_non_hispanic
54806,male,white_non_hispanic
54807,male,white_non_hispanic
54808,male,white_non_hispanic
54809,female,white_non_hispanic
54810,female,white_non_hispanic
54811,male,white_non_hispanic
54812,male,white_non_hispanic
54813,male,white_non_hispanic
54814,female,white_non_hispanic
54815,female,white_non_hispanic
54816,male,white_non_hispanic
54817,male,other_non_hispanic
54818,male,white_non_hispanic
54819,male,white_non_hispanic
54820,female,white_non_hispanic
54821,male,white_non_hispanic
54822,female,other_non_hispanic
54823,female,white_non_hispanic
54824,male,white_non_hispanic
54825,male,white_non_hispanic
54826,female,black_non_hispanic
54827,male,other_non_hispanic
54828,male,white_non_hispanic
54829,female,white_non_hispanic
54830,male,white_non_hispanic
54831,female,other_non_hispanic
54832,female,hispanic
54833,male,white_non_hispanic
54834,female,white_non_hispanic
54835,male,white_non_hispanic
54836,female,white_non_hispanic
54837,male,white_non_hispanic
54838,male,white_non_hispanic
54839,female,black_non_hispanic
54840,female,white_non_hispanic
54841,female,other_non_hispanic
54842,male,black_non_hispanic
54843,male,other_non_hispanic
54844,male,white_non_hispanic
54845,female,white_non_hispanic
54846,female,white_non_hispanic
54847,male,hispanic
54848,female,hispanic
54849,female,black_non_hispanic
54850,female,white_non_hispanic
54851,female,white_non_hispanic
54852,male,black_non_hispanic
54853,female,white_non_hispanic
54854,female,hispanic
54855,female,white_non_hispanic
54856,female,hispanic
54857,male,white_non_hispanic
54858,female,hispanic
54859,female,hispanic
54860,male,white_non_hispanic
54861,male,white_non_hispanic
54862,male,hispanic
54863,male,white_non_hispanic
54864,female,other_non_hispanic
54865,male,white_non_hispanic
54866,female,white_non_hispanic
54867,female,white_non_hispanic
54868,male,black_non_hispanic
54869,female,white_non_hispanic
54870,male,white_non_hispanic
54871,male,white_non_hispanic
54872,male,black_non_hispanic
54873,female,white_non_hispanic
54874,female,white_non_hispanic
54875,male,white_non_hispanic
54876,male,white_non_hispanic
54877,female,white_non_hispanic
54878,female,white_non_hispanic
54879,female,white_non_hispanic
54880,female,hispanic
54881,female,white_non_hispanic
54882,female,white_non_hispanic
54883,female,white_non_hispanic
54884,male,hispanic
54885,female,white_non_hispanic
54886,female,hispanic
54887,female,white_non_hispanic
54888,male,hispanic
54889,male,white_non_hispanic
54890,male,other_non_hispanic
54891,female,white_non_hispanic
54892,female,white_non_hispanic
54893,male,hispanic
54894,female,black_non_hispanic
54895,male,black_non_hispanic
54896,female,black_non_hispanic
54897,female,white_non_hispanic
54898,female,other_non_hispanic
54899,male,white_non_hispanic
54900,male,hispanic
54901,male,white_non_hispanic
54902,male,white_non_hispanic
54903,male,other_non_hispanic
54904,male,hispanic
54905,male,white_non_hispanic
54906,female,white_non_hispanic
54907,female,white_non_hispanic
54908,female,white_non_hispanic
54909,female,white_non_hispanic
54910,male,white_non_hispanic
54911,female,white_non_hispanic
54912,male,white_non_hispanic
54913,female,white_non_hispanic
54914,male,hispanic
54915,female,white_non_hispanic
54916,female,white_non_hispanic
54917,female,black_non_hispanic
54918,male,black_non_hispanic
54919,female,white_non_hispanic
54920,male,black_non_hispanic
54921,female,other_non_hispanic
54922,female,white_non_hispanic
54923,male,white_non_hispanic
54924,female,white_non_hispanic
54925,female,white_non_hispanic
54926,male,hispanic
54927,male,black_non_hispanic
54928,male,hispanic
54929,male,white_non_hispanic
54930,male,hispanic
54931,female,black_non_hispanic
54932,female,white_non_hispanic
54933,female,other_non_hispanic
54934,female,other_non_hispanic
54935,male,white_non_hispanic
54936,male,white_non_hispanic
54937,male,white_non_hispanic
54938,female,white_non_hispanic
54939,male,white_non_hispanic
54940,male,white_non_hispanic
54941,male,hispanic
54942,female,white_non_hispanic
54943,male,other_non_hispanic
54944,female,black_non_hispanic
54945,female,white_non_hispanic
54946,female,white_non_hispanic
54947,male,hispanic
54948,female,other_non_hispanic
54949,female,white_non_hispanic
54950,male,white_non_hispanic
54951,male,white_non_hispanic
